total_timesteps,eprewmean,approxkl,value_loss,serial_timesteps,explained_variance,policy_loss,fps,eplenmean,time_elapsed,nupdates,policy_entropy,clipfrac
673500,446.59,7.618081e-05,22.163355,673500,0.9622175209224224,-0.0005688817,371,1174.44,1854.992538690567,449,1.0094758,0.0
675000,441.82,1.0280374e-05,43.80864,675000,0.9160397052764893,-0.00028241205,337,1168.93,1859.435141324997,450,0.8283648,0.0
676500,447.31,0.00011176779,23.517593,676500,0.959627091884613,-0.00076763437,374,1173.87,1863.4374418258667,451,0.924371,0.0
678000,448.09,6.612023e-05,16.637854,678000,0.9666778780519962,-0.00048498,366,1175.2,1867.5295941829681,452,0.6558181,0.0
679500,448.0,0.0002939794,18.733032,679500,0.9614714980125427,-0.0017518742,377,1176.26,1871.4994337558746,453,0.8716945,0.0
681000,450.44,4.0469706e-05,41.294662,681000,0.9240744411945343,-0.0002494009,344,1175.37,1875.8569424152374,454,0.99463457,0.0
682500,450.31,7.632194e-06,23.87498,682500,0.9579900726675987,-5.2510066e-05,379,1175.37,1879.8073375225067,455,1.0217845,0.0
684000,450.76,0.0002656849,24.34813,684000,0.9523653537034988,-0.0011513701,373,1175.37,1883.8289721012115,456,1.0853375,0.0
685500,451.76,0.00010473839,21.918512,685500,0.9640239886939526,-0.0005280465,364,1176.54,1887.9398288726807,457,0.9736619,0.0
687000,458.73,0.0002391246,20.5222,687000,0.9641399569809437,-0.0010445209,355,1182.02,1892.1640605926514,458,1.0106966,0.0
688500,458.81,0.00022234477,18.188917,688500,0.9415537267923355,-0.00094662653,377,1181.11,1896.133737564087,459,0.5087162,0.0010666667
690000,452.88,0.00015857551,35.894707,690000,0.9381568506360054,-0.0011159605,336,1176.02,1900.5878574848175,460,0.87938464,0.0
691500,454.96,0.00013577341,23.482634,691500,0.9496135413646698,-0.0012881208,378,1177.36,1904.5465459823608,461,0.6027508,0.0
693000,454.75,2.2146969e-05,20.26153,693000,0.9574835300445557,-0.00013584699,377,1176.76,1908.5203518867493,462,1.0219058,0.0
694500,462.56,0.00019330258,25.988188,694500,0.9525640830397606,-0.0017894028,375,1183.07,1912.5102729797363,463,1.0642353,0.0
696000,455.53,6.7730475e-06,31.818157,696000,0.9507066123187542,-4.7815047e-05,337,1179.71,1916.9575946331024,464,0.8744479,0.0
697500,455.76,9.843938e-05,18.427473,697500,0.943444024771452,-0.0005136763,368,1179.19,1921.0255069732666,465,0.6005338,0.0
699000,455.17,7.583442e-06,22.68067,699000,0.9531608186662197,-0.00023621999,369,1177.79,1925.084626197815,466,0.97457725,0.0
700500,461.64,3.6905272e-05,23.363098,700500,0.9662477560341358,-0.00038067013,369,1182.88,1929.1447124481201,467,0.9187687,0.0
702000,462.6,0.00011230223,17.063013,702000,0.9701032694429159,-0.0008929922,380,1183.82,1933.0846226215363,468,1.0560482,0.0
703500,468.67,0.00024732662,22.685171,703500,0.9599345736205578,-0.001342813,385,1188.91,1936.980914592743,469,1.0169318,0.0
705000,466.24,1.6152628e-05,34.243046,705000,0.8950154110789299,-0.00022324176,348,1186.84,1941.2871069908142,470,0.5270188,0.0
706500,462.02,0.00020797463,19.667578,706500,0.9536680653691292,-0.0007255915,382,1185.39,1945.203976392746,471,0.70225435,0.0
708000,459.33,3.430994e-05,30.024063,708000,0.9447450190782547,-0.00035846484,347,1183.98,1949.5220561027527,472,0.7106353,0.0
709500,452.7,2.9182154e-05,19.963089,709500,0.9518486335873604,-0.00020755334,353,1179.15,1953.7710502147675,473,0.64713454,0.0
711000,451.07,7.2793405e-06,31.54975,711000,0.9437933601438999,3.1035333e-06,328,1178.02,1958.335608959198,474,0.72393835,0.0
712500,450.72,5.3016833e-05,17.872313,712500,0.9441323280334473,-0.00058479956,362,1178.36,1962.4718425273895,475,0.60655713,0.0
714000,443.52,7.077899e-06,20.370012,714000,0.9622827060520649,-6.0649836e-05,370,1173.26,1966.5160777568817,476,0.96468836,0.0
715500,447.5,1.5258231e-05,35.54453,715500,0.8981913775205612,-0.0004348036,331,1175.68,1971.0478489398956,477,0.5398619,0.0
717000,452.25,2.0591153e-05,23.753235,717000,0.9664975851774216,-0.00013160332,355,1179.49,1975.2666745185852,478,1.0097184,0.0
718500,452.37,7.333687e-06,21.723642,718500,0.9470535963773727,-9.3906645e-05,360,1179.73,1979.4253661632538,479,0.7505071,0.0
720000,445.35,2.448909e-05,30.492495,720000,0.9193792194128036,-0.00052945304,337,1173.64,1983.8655359745026,480,0.5869393,0.0
721500,446.15,2.8175023e-06,20.26384,721500,0.9554516635835171,-5.5951543e-05,342,1174.59,1988.2451741695404,481,0.84418714,0.0
723000,444.26,3.9562747e-05,35.659206,723000,0.9213651344180107,-0.00045236744,337,1169.83,1992.6957590579987,482,0.6382083,0.0
724500,443.79,0.0001542149,24.06948,724500,0.961211122572422,-0.0006383222,357,1169.83,1996.8988342285156,483,1.0034528,0.0
726000,446.7,6.635339e-06,17.454828,726000,0.9667617604136467,-0.00015792681,370,1173.46,2000.952222585678,484,0.81354356,0.0
727500,444.83,5.4117636e-06,21.776506,727500,0.9473032914102077,-1.24581065e-05,366,1173.1,2005.0483555793762,485,0.84031236,0.0
729000,444.47,7.161896e-06,20.382267,729000,0.9711262211203575,-7.9826845e-05,373,1173.1,2009.067373752594,486,0.91681707,0.0
730500,439.92,3.542373e-05,33.31854,730500,0.9045669659972191,-0.00035749472,315,1173.2,2013.814773797989,487,0.6315124,0.0
732000,441.87,1.2989696e-05,23.79597,732000,0.959250882267952,-5.0807383e-05,329,1173.2,2018.3691403865814,488,1.0591404,0.0
733500,442.46,1.8104789e-05,19.468075,733500,0.9493247680366039,-9.500249e-05,357,1173.76,2022.565697669983,489,0.66316,0.0
735000,439.67,1.8354154e-05,24.772007,735000,0.952740803360939,-0.00012704088,342,1171.61,2026.946871995926,490,1.0755091,0.0
736500,441.96,2.1488051e-05,22.67152,736500,0.9601621851325035,-0.00017572907,376,1173.85,2030.9271273612976,491,1.0047164,0.0
738000,448.84,2.7754628e-05,37.745296,738000,0.9396218098700047,-0.00029418452,355,1178.39,2035.14906001091,492,0.9316585,0.0
739500,443.41,1.8360869e-06,17.937584,739500,0.9615583717823029,-6.7570385e-05,371,1174.76,2039.191142320633,493,0.65463585,0.0
741000,442.22,9.550807e-05,28.21025,741000,0.9531872384250164,-0.0007351943,379,1174.76,2043.1452615261078,494,1.0834053,0.0
742500,443.4,5.354465e-06,16.791115,742500,0.9614062458276749,-0.000114553346,380,1173.95,2047.0923917293549,495,0.73485965,0.0
744000,441.27,5.0574174e-05,25.54737,744000,0.9459969103336334,-0.00051962154,336,1171.91,2051.553561449051,496,0.65978605,0.0
745500,435.5,0.000104596904,25.903542,745500,0.946371603757143,-0.00054429343,388,1167.19,2055.4196774959564,497,0.93520385,0.0
747000,438.38,5.6336332e-05,24.370996,747000,0.9539074115455151,-0.00049686333,375,1167.66,2059.4122960567474,498,1.1106486,0.0
748500,439.46,0.00010112028,34.95291,748500,0.9411358423531055,-0.00079207396,352,1168.67,2063.6732614040375,499,0.7682488,0.0
750000,446.35,0.00010751361,25.023767,750000,0.9524427279829979,-0.0004140097,376,1174.42,2067.662609100342,500,1.0639106,0.0
751500,446.7,0.0001395594,23.309744,751500,0.9578950703144073,-0.00078950106,386,1174.42,2071.5412154197693,501,1.0758576,0.0
753000,439.16,6.456102e-05,21.313362,753000,0.9436927959322929,-0.0003141114,386,1169.37,2075.422016620636,502,0.6871485,0.0
754500,441.31,3.702401e-05,20.851816,754500,0.9723383653908968,-0.000100229496,385,1171.73,2079.315188407898,503,0.96477234,0.0
756000,439.21,2.4949659e-05,20.84084,756000,0.9560972303152084,-0.0002848533,375,1170.64,2083.3131942749023,504,1.0509531,0.0
757500,439.97,0.00011115192,23.5819,757500,0.9585922546684742,-0.0006283313,367,1170.64,2087.3958325386047,505,1.0276121,0.0
759000,445.99,3.2388838e-05,32.231388,759000,0.9375617727637291,-0.000272246,346,1175.62,2091.725277662277,506,1.0361273,0.0
760500,440.83,7.7472556e-05,35.879395,760500,0.9131491333246231,-0.0006866868,355,1174.26,2095.941395998001,507,0.6078413,0.0
762000,440.93,3.5383462e-05,21.635283,762000,0.9464066028594971,-0.0003913695,351,1175.11,2100.211280107498,508,0.8322584,0.0
763500,442.01,0.00025346392,23.719046,763500,0.9556792750954628,-0.0014138394,359,1175.11,2104.3900117874146,509,1.0301374,0.0
765000,448.67,4.872417e-05,21.60457,765000,0.971367260441184,-0.00038625847,345,1179.94,2108.725786924362,510,0.9607277,0.0
766500,446.03,1.6723974e-05,40.735016,766500,0.9288869500160217,-0.00021065504,330,1177.3,2113.2610852718353,511,0.8032919,0.0
768000,446.07,2.3821229e-05,19.993721,768000,0.9495706483721733,-0.00031245942,371,1177.9,2117.29683637619,512,0.6380748,0.0
769500,443.55,0.00020883171,37.35973,769500,0.9264690652489662,-0.0016493489,332,1174.54,2121.8032360076904,513,0.7066334,0.0
771000,450.98,0.00016395222,23.633316,771000,0.9582212455570698,-0.00041574583,383,1181.79,2125.719517469406,514,1.0187502,0.0
772500,450.02,3.3148957e-05,15.792739,772500,0.9579426161944866,-0.00015941655,382,1180.52,2129.6390397548676,515,0.66993296,0.0
774000,450.43,8.4367975e-06,21.167551,774000,0.9554051905870438,-8.23362e-05,370,1181.17,2133.6882956027985,516,1.1197252,0.0
775500,457.62,7.148771e-05,35.309124,775500,0.9397179111838341,-0.00080181845,349,1186.91,2137.985311985016,517,0.7572803,0.0
777000,456.44,8.871954e-06,17.412636,777000,0.9569589234888554,-0.00017378018,348,1185.68,2142.291871547699,518,0.72065943,0.0
778500,456.78,8.710569e-05,39.140125,778500,0.9228975772857666,-0.0008632712,314,1183.87,2147.059062242508,519,0.6766764,0.0
780000,456.04,4.326734e-05,18.92101,780000,0.9608068130910397,-0.00028791043,384,1182.53,2150.963591337204,520,0.91461104,0.0
781500,461.48,2.0792208e-05,25.605274,781500,0.9506236016750336,-0.00012115495,351,1186.58,2155.2351241111755,521,1.0735692,0.0
783000,461.1,0.0005310556,21.356787,783000,0.9592507928609848,-0.0022291776,358,1186.58,2159.417054414749,522,1.0122145,6.666667e-05
784500,454.31,4.2876665e-05,34.6697,784500,0.9445138052105904,-0.00033005516,316,1180.71,2164.149777650833,523,0.8656088,0.0
786000,452.72,4.0657484e-05,27.75866,786000,0.9296371936798096,-0.00038455613,349,1180.07,2168.4402463436127,524,0.6599151,0.0
787500,449.26,9.2331116e-05,24.265486,787500,0.9489912316203117,-0.00067055144,369,1178.47,2172.4993653297424,525,0.8674477,0.0
789000,451.71,2.5489842e-05,20.321022,789000,0.9526931159198284,-0.0002706173,337,1181.66,2176.9440495967865,526,0.6751744,0.0
790500,457.7,1.6086025e-05,27.928543,790500,0.945215243846178,-6.856784e-05,340,1186.59,2181.3495552539825,527,1.0680618,0.0
792000,450.76,0.0001962381,18.32645,792000,0.9575945287942886,-0.0013363059,381,1181.83,2185.284569501877,528,0.7409304,0.0
793500,454.57,3.123885e-05,28.638666,793500,0.9526454210281372,-0.0001813033,362,1186.22,2189.425215482712,529,0.95493674,0.0
795000,447.85,2.123028e-05,14.516125,795000,0.9552281610667706,-0.00051003305,353,1181.22,2193.6711854934692,530,0.56111425,0.0
796500,452.79,7.990073e-06,23.208452,796500,0.9546412490308285,-5.0030717e-06,378,1185.07,2197.6329870224,531,1.0522879,0.0
798000,451.04,0.000101687474,35.74401,798000,0.9378382936120033,-0.0008574263,344,1182.31,2201.982988357544,532,0.8435844,0.0
799500,450.72,6.543479e-05,28.503586,799500,0.940498199313879,-0.00038400493,365,1184.66,2206.0901823043823,533,1.0648053,0.0
801000,444.85,5.9299207e-05,24.867237,801000,0.9521469734609127,-0.00023547927,391,1179.08,2209.923314809799,534,0.6524807,0.0
802500,437.12,7.210917e-05,21.12615,802500,0.957072339951992,-0.00075727276,378,1173.61,2213.8892529010773,535,0.9629433,0.0
804000,429.88,2.2776157e-05,31.873375,804000,0.9440222941339016,-0.0002655997,350,1168.76,2218.1696190834045,536,0.8357689,0.0
805500,432.34,4.787716e-05,17.858566,805500,0.9582769386470318,-0.0005117895,378,1171.91,2222.1287105083466,537,0.66506433,0.0
807000,434.99,2.9867886e-05,23.285707,807000,0.9620191156864166,-0.0002566946,365,1175.14,2226.230475664139,538,1.0372685,0.0
808500,437.26,0.00011784137,14.037281,808500,0.9676788970828056,-0.00069412956,371,1176.19,2230.2671296596527,539,0.88564056,0.0
810000,442.62,0.0001615246,22.073,810000,0.958471667021513,-0.00059648347,384,1181.64,2234.1652677059174,540,1.0803275,0.0
811500,449.52,0.000117945274,28.545631,811500,0.9529126845300198,-0.0007550145,360,1187.7,2238.331605195999,541,0.9219666,0.0
813000,436.55,3.0531646e-05,36.67687,813000,0.9338672682642937,-0.0002971907,352,1177.95,2242.585988998413,542,0.6428789,0.0
814500,435.25,1.4032504e-05,18.905153,814500,0.9477961845695972,-0.00018883104,365,1176.58,2246.693475484848,543,0.69436324,0.0
816000,435.2,1.0879778e-05,26.976564,816000,0.9328701123595238,-0.00010829368,332,1179.14,2251.2101440429688,544,0.65545875,0.0
817500,434.35,9.585889e-05,21.60542,817500,0.9596839100122452,-0.00079959986,363,1179.14,2255.342365026474,545,1.0145,0.0
819000,435.87,0.00043705694,23.748632,819000,0.9546730779111385,-0.0026656536,388,1177.81,2259.2069981098175,546,0.75025064,0.0005333333
820500,428.72,5.0999097e-05,22.740112,820500,0.9539106972515583,-0.00012586001,381,1172.2,2263.1374127864838,547,0.97266805,0.0
822000,429.25,7.532716e-05,29.545593,822000,0.9439732246100903,-0.0007804219,345,1171.88,2267.4751908779144,548,0.7401572,0.0
823500,434.53,1.3245128e-05,33.811947,823500,0.9366322904825211,-0.00014571335,353,1177.1,2271.721491098404,549,1.0410256,0.0
825000,440.23,2.0523603e-05,27.71846,825000,0.9487306177616119,-0.00015602977,370,1181.89,2275.77196931839,550,1.0751216,0.0
826500,437.36,1.3349169e-05,17.402071,826500,0.9555617570877075,-0.00038359192,379,1179.34,2279.725993871689,551,0.6126555,0.0
828000,440.94,3.709408e-05,28.405354,828000,0.9510940052568913,-0.00028393947,357,1182.98,2283.924209356308,552,0.95092285,0.0
829500,439.21,0.00011250128,27.589937,829500,0.898803360760212,-0.0009695927,351,1182.85,2288.1861543655396,553,0.4948993,0.0
831000,443.25,3.998707e-05,31.616333,831000,0.9384284503757954,-0.00017067685,352,1187.41,2292.4448008537292,554,0.9890983,0.0
832500,448.39,3.909287e-05,24.361858,832500,0.959682397544384,-0.0005896153,362,1192.51,2296.58039188385,555,1.0051026,0.0
834000,443.63,2.704613e-05,20.265112,834000,0.935418501496315,-0.00013302553,349,1189.73,2300.8753752708435,556,0.68278396,0.0
835500,438.52,2.6355292e-06,39.335777,835500,0.9250950962305069,-7.1529976e-05,343,1185.54,2305.237820625305,557,0.78355163,0.0
837000,445.07,9.531412e-05,22.402397,837000,0.9617453813552856,-0.0006001241,367,1190.32,2309.323434114456,558,1.0642924,0.0
838500,444.79,4.098504e-06,20.617535,838500,0.9400185868144035,1.0899093e-05,379,1190.83,2313.278425216675,559,0.70851356,0.0
840000,443.34,2.4150708e-05,31.313732,840000,0.8903754130005836,-0.00022110056,340,1188.8,2317.679822206497,560,0.559769,0.0
841500,447.39,0.00016038987,26.88401,841500,0.9463597945868969,-0.0010572553,355,1193.41,2321.9039208889008,561,1.0469371,0.0
843000,453.48,6.474258e-05,21.734419,843000,0.960696417838335,-0.00020060435,370,1198.58,2325.953334093094,562,1.0358341,0.0
844500,446.17,2.0376363e-05,38.368137,844500,0.9276978597044945,-0.000296201,314,1190.26,2330.7191026210785,563,0.9079273,0.0
846000,447.26,4.785388e-05,18.537025,846000,0.9503722190856934,-0.00020783543,373,1190.51,2334.7399117946625,564,0.6037474,0.0
847500,441.48,2.2788368e-05,20.421526,847500,0.9575379230082035,-0.00017631539,371,1184.73,2338.779323577881,565,0.87528276,0.0
849000,446.84,4.3796223e-05,34.576874,849000,0.9420961067080498,-0.0001899787,332,1186.65,2343.2894055843353,566,0.822134,0.0
850500,438.47,1.3422448e-05,16.6339,850500,0.9474201388657093,-0.000118839365,386,1180.6,2347.1698322296143,567,0.5622174,0.0
852000,444.51,3.105152e-05,24.311487,852000,0.957551870495081,-0.0002659674,337,1185.37,2351.609309196472,568,1.001793,0.0
853500,435.96,3.6772215e-06,32.178246,853500,0.941449411213398,-0.000118177115,334,1177.3,2356.0883190631866,569,0.7072789,0.0
855000,428.97,2.879367e-05,18.824457,855000,0.9527949951589108,-0.00026143237,367,1171.77,2360.169531583786,570,0.69301635,0.0
856500,434.76,0.00016863544,21.858337,856500,0.9680889062583447,-0.0007317,364,1176.89,2364.2821214199066,571,0.9271639,0.0
858000,428.67,2.2937766e-05,32.968796,858000,0.9459043331444263,-0.00021556213,345,1169.61,2368.623674631119,572,0.6766005,0.0
859500,428.43,2.0701038e-06,19.379173,859500,0.9430551752448082,5.038838e-06,356,1171.43,2372.8298008441925,573,0.7676786,0.0
861000,428.69,2.7933274e-05,19.52255,861000,0.9588887430727482,-0.0003326421,333,1172.34,2377.3247408866882,574,1.0238084,0.0
862500,430.24,7.3497336e-06,31.661873,862500,0.9360046610236168,-0.00017814743,344,1175.34,2381.6840608119965,575,0.6662478,0.0
864000,427.69,8.562747e-05,30.46922,864000,0.9524234794080257,-0.00082403136,348,1174.98,2385.994545698166,576,0.89603895,0.0
865500,421.51,3.7182144e-05,17.47142,865500,0.9653194546699524,-0.0003218068,373,1170.62,2390.0088980197906,577,0.89085174,0.0
867000,419.95,3.5974078e-06,38.626205,867000,0.9342605546116829,-9.584893e-05,349,1168.03,2394.3036091327667,578,0.69274336,0.0
868500,418.79,4.1376818e-05,24.458164,868500,0.9546216316521168,-0.00020478832,373,1168.03,2398.3246631622314,579,1.0115374,0.0
870000,422.01,9.0581256e-05,27.027515,870000,0.9454226940870285,-0.00046610046,376,1169.84,2402.305726289749,580,0.8719412,0.0
871500,421.82,6.027181e-06,25.250181,871500,0.95841845870018,-5.8091315e-05,370,1169.84,2406.355786561966,581,0.9737153,0.0
873000,428.45,1.5383115e-05,20.319214,873000,0.9696030747145414,-0.00015915756,373,1175.02,2410.368187904358,582,0.9867604,0.0
874500,420.68,3.380945e-05,18.974424,874500,0.9665783233940601,-0.00036893788,392,1168.5,2414.1891191005707,583,0.9674295,0.0
876000,420.67,4.5240322e-05,27.989058,876000,0.9472926966845989,-0.0003121365,366,1168.38,2418.2790813446045,584,1.0588303,0.0
877500,424.02,2.041802e-05,33.972057,877500,0.9210744872689247,-0.0004250044,314,1170.07,2423.055648326874,585,0.6318433,0.0
879000,423.72,7.79594e-05,16.294415,879000,0.9458499848842621,-0.00051179435,368,1169.5,2427.1289834976196,586,0.6515789,0.0
880500,416.58,0.00014057707,21.222462,880500,0.959429919719696,-0.0010114172,347,1164.33,2431.445481777191,587,0.9710246,0.0
882000,419.38,2.5667228e-05,44.087433,882000,0.9206585362553596,-0.00025790813,323,1166.77,2436.079617023468,588,0.9730568,0.0
883500,416.92,2.4130997e-05,12.408475,883500,0.9310924932360649,-0.00010166207,367,1165.32,2440.16254901886,589,0.46355265,0.0
885000,416.11,4.5295883e-06,30.984015,885000,0.9291017279028893,-5.1678257e-05,303,1166.11,2445.101066827774,590,0.8255884,0.0
886500,422.18,8.0403835e-05,30.338284,886500,0.938122633844614,-0.00070923043,316,1172.2,2449.836259841919,591,1.0780568,0.0
888000,415.53,9.450414e-05,15.931009,888000,0.9277032166719437,-0.0007136539,373,1166.94,2453.8579914569855,592,0.51428443,0.0
889500,414.61,0.00010332375,18.394772,889500,0.9624334499239922,-0.0009149946,343,1166.01,2458.220363855362,593,0.91973335,0.0
891000,419.53,7.690765e-06,30.605104,891000,0.9429924711585045,-6.212346e-05,338,1170.54,2462.6528372764587,594,1.003939,0.0
892500,415.18,5.2838506e-05,31.200964,892500,0.9369501993060112,-0.0004970239,355,1168.92,2466.870181798935,595,0.6392262,0.0
894000,416.84,2.944645e-05,17.423891,894000,0.9568320102989674,-0.00028423697,361,1170.02,2471.0213434696198,596,0.6896174,0.0
895500,421.47,0.00013154179,21.891329,895500,0.9652549438178539,-0.00081471243,352,1176.04,2475.278463602066,597,0.92985755,0.0
897000,419.93,3.356601e-06,26.173967,897000,0.9440572187304497,1.3280222e-05,351,1176.08,2479.541158437729,598,1.0083935,0.0
898500,422.58,0.00010611251,40.317093,898500,0.9319026917219162,-0.00062911474,337,1179.22,2483.986148118973,599,0.92938185,0.0
900000,415.63,0.00015382358,13.904274,900000,0.9216353222727776,-0.0006683825,354,1173.79,2488.2123024463654,600,0.49534085,6.666667e-05
901500,409.87,2.563194e-05,21.045465,901500,0.9555590637028217,-0.00011448748,349,1168.32,2492.507029056549,601,0.93174994,0.0
903000,415.27,6.0567203e-05,28.944592,903000,0.9427887126803398,-0.000309477,338,1174.19,2496.9392352104187,602,1.0736836,0.0
